Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 1590306.4605694609 , 1126.078 , 1001.869 , -463.59756394921493 , 530761.8446113189 , 1126.113219426846 , 1.0897807143144638 , 543730.3452706101
0 , 480472.9880539663 , 1126.078 , 1024.738 , -157.52895757681264 , 180107.44906647113 , 1126.1165333242488 , 1.0896512680996102 , 163917.03087947215
0 , 2669780.7309764577 , 1126.078 , 1074.13 , -867.5659926635614 , 990639.2010716371 , 1126.1132793943434 , 1.0911872032621037 , 915714.2020616474
0 , 417678.9894290229 , 1126.078 , 1428.67 , -158.20425888815342 , 180374.85767198008 , 1126.1138626305035 , 1.0904231091320868 , 142991.52994849026
0 , 86603.62787085254 , 1126.078 , 1630.4 , -28.184458181425487 , 32388.364579706507 , 1126.1140245146719 , 1.125535852371072 , 27920.342034854388
0 , 209166.62192205564 , 1126.078 , 1640.7 , -70.83939057708464 , 80868.16529092629 , 1126.1074516522167 , 1.1073865845882125 , 70585.06986668996
0 , 71753.99741658382 , 1126.078 , 1727.5 , -32.42370865876846 , 37027.33491010948 , 1126.1082029589659 , 1.1055398084605355 , 23648.841665139793
0 , 2887.8891984845764 , 1126.078 , 1765.9 , 7.25582117737138 , -8126.235560056746 , 1126.3210558436829 , 0.6615949676201004 , 1424.3241212426137
0 , 129845.64639827052 , 1126.078 , 1809 , -38.93389778591428 , 44585.79298297018 , 1126.1028991298435 , 1.0951083042827996 , 44039.95150289651
0 , 129201.19667421994 , 1126.078 , 1810.4 , -36.18433234864312 , 41481.99865853379 , 1126.1014913613285 , 1.0923716047505934 , 43949.037723398316
0 , 63363.998015234116 , 1126.078 , 1912.18 , -28.0546670186844 , 31931.606896502926 , 1126.1024731354555 , 1.0996518901800352 , 21498.687101765576
0 , 30294.999527036663 , 1126.078 , 2115.5 , -11.783642176857743 , 13467.314674600164 , 1126.125737693985 , 1.0721343186480916 , 10384.520011035218
0 , 70021.33841992979 , 1126.078 , 2281.7 , -22.558374221908398 , 25746.791789037612 , 1126.109706344031 , 1.0863198600440918 , 24189.71360261931
0 , 180253.08670139505 , 1126.078 , 2300.6 , -53.17543956778107 , 60845.55158561641 , 1126.106219472827 , 1.0889119507289273 , 61774.379735702285
0 , 3536.3303345578743 , 1126.078 , 2367.6 , -1.8764620982107756 , 2189.309118345149 , 1126.29822390513 , 0.8887229505204278 , 1175.8221698630377
0 , 33677.04758101374 , 1126.078 , 2495.8 , 4.597599472562818 , -4959.609235805296 , 1126.0887704009122 , 1.1130623783034927 , 11135.921950719658
0 , 23699.33853569437 , 1126.078 , 2519.3 , -11.656854129433137 , 13799.264447139922 , 1126.127966613331 , 1.0926018413579062 , 5701.724480789067
0 , 20480.33242237833 , 1126.078 , 2549.2 , -13.728457691053444 , 15627.460135974005 , 1126.0858013347179 , 1.1171673986037847 , 6588.4293083109405
0 , 309951.99174950225 , 1126.078 , 2722.4 , -101.77013347223924 , 116219.79762797944 , 1126.109337420499 , 1.0927106271449814 , 106035.20443480357
0 , 28110.999531822243 , 1126.078 , 2743.4 , -16.168350430153602 , 18345.81369158371 , 1126.1589061146635 , 1.0698163412793633 , 9855.188211736244
0 , 2163.998463475063 , 1126.078 , 2774.2 , -1.9464440850592273 , 2160.1960391740076 , 1126.2023401772904 , 1.224525103858242 , 828.1675755613065
0 , 27541.999061989674 , 1126.078 , 2814.2 , -15.23314833274509 , 17350.286750765354 , 1126.1351012212926 , 1.1006127693093517 , 9123.029131107001
0 , 237179.49361517275 , 1126.078 , 2846.9 , -87.73595322580546 , 99977.60670012893 , 1126.1062858889982 , 1.0932996346074313 , 81348.93894561107
0 , 501852.98516421387 , 1126.078 , 2947.4 , -162.24790213156487 , 185019.05285484597 , 1126.1033206012341 , 1.0969696760287975 , 172352.931253185
0 , 138795.99491602049 , 1126.078 , 3006 , -50.08901661764653 , 57055.2965246084 , 1126.099409868496 , 1.1057128308766473 , 47241.562932511384
0 , 6400.999358387377 , 1126.078 , 3058.7 , 1.408109374446445 , -1549.5074733641275 , 1126.2114599630652 , 1.1352974058783094 , 2097.400460477833
0 , 27405.99816244441 , 1126.078 , 3113.8 , -10.207177922575985 , 11735.825777893064 , 1126.1187619765058 , 1.1311112205527178 , 8639.54183151401
