Integral Diff, TRANSITION,GATE, m, q, mean, sigma, amplitude
123 , 3301.33 , 1107 , 1.7564100316747535 , -5738.760794588331 , 3299.977418389157 , 0.26092164899758225 , 373.2521577194298
0 , 2144.27 , 1107 , -5.007931893619023 , 10802.112102620835 , 2143.9894986584573 , 0.9425515913611128 , 297.01121622019735
-808 , 1417.0 , 1107 , 0 , 0 , 0 , 0 , 0
78 , 3301.33 , 1283 , -2.8506954715435215 , 9407.855476708712 , 3303.019258153758 , 0.2549544519924838 , 227.28884564265925
-5 , 2144.27 , 1283 , -115.9700672514234 , 247889.01396773497 , 2148.182988998581 , 4.917704742904841 , 1124.0105087031877
0 , 1417.0 , 1283 , -7.469947978131602 , 10620.413910880086 , 1417.6280714856491 , 0.7372535057950472 , -68.97523084935496
0 , 3301.33 , 1349 , -4.241250310493427 , 14050.750395096647 , 3301.2005208902547 , 1.595608858139789 , 1122.631680067112
0 , 2144.27 , 1349 , -1.0613982875606138 , 2384.9868672595926 , 2143.8931139728097 , 1.2976710345057565 , 3969.7115082328646
0 , 1417.0 , 1349 , -4.034427626073804 , 5765.356526905447 , 1417.2682778494689 , 1.298956836275465 , 108.5319631036632
0 , 3301.33 , 1582 , 0.23602721483941222 , -767.3057202683157 , 3301.222296127168 , 2.0047111243948987 , 94.21048233085143
0 , 2144.27 , 1582 , -2.370671861014277 , 5066.5008147226445 , 2143.887359647241 , 1.2479757431373009 , 367.50616201885043
67 , 1417.0 , 1582 , -0.21895890697191914 , 317.2523551715787 , 1415.0141856502087 , -0.2547963309884729 , 195.0963152328079
0 , 3301.33 , 1603 , -2.734727645749851 , 9029.503639113911 , 3301.230215924149 , 2.251172810508563 , 76.36056293684096
0 , 2144.27 , 1603 , 6.084949507235363 , -13002.919179799814 , 2144.019713064464 , 1.210168142515746 , 309.69714475386326
0 , 1417.0 , 1603 , 5.217945639543925 , -7379.8012079004075 , 1425.227376965675 , 0.35907405281710747 , -40.86666952341234
0 , 3301.33 , 1995 , -1.913394731987497 , 6364.385745091107 , 3301.0942845099944 , 1.5895231516474397 , 1067.8421804339662
0 , 2144.27 , 1995 , -64.56222915233873 , 138217.36145857503 , 2143.989027449007 , 1.4904927046426169 , 4136.116596479866
-1 , 1417.0 , 1995 , -20.522536775322273 , 29201.392871617114 , 1419.5421083973172 , 2.2601370315458835 , 180.78220337917426
0 , 3301.33 , 2247 , -0.2345451660953283 , 826.0058096246084 , 3300.3355898900822 , 1.4541231698366457 , 101.4467397087727
0 , 2144.27 , 2247 , 0.026467063670338003 , 0.7111037167001395 , 2144.0104658168143 , 1.3297136149255666 , 522.1956188311823
0 , 1417.0 , 2247 , 2.197943325677649 , 16822.402333345744 , 1416.7453896453167 , 154.62693955066035 , -19838.440823817025
0 , 3301.33 , 2291 , -0.7948167428000095 , 2654.2655423181545 , 3300.9204343693505 , 1.595221386655481 , 362.5719700666747
0 , 2144.27 , 2291 , 2.644425600535716 , -5641.676152460436 , 2143.8598731105303 , 1.3395913789797136 , 1243.7555451077806
119 , 1417.0 , 2291 , -0.09648973951976089 , 154.97596139950622 , 1416.9851796653018 , -0.24689264834467484 , 332.36470657360996
0 , 3301.33 , 2474 , -3.7114670266013623 , 12239.119017439425 , 3301.2509770745264 , 2.0763471775386786 , 300.7147657016143
0 , 2144.27 , 2474 , 13.147205037461452 , -28079.990921394652 , 2143.8449873580234 , 1.2480088850297182 , 1005.0214760697511
0 , 1417.0 , 2474 , 1.8147129033404874 , -2528.0874254897885 , 1417.5352428089452 , 1.1952809748059656 , 13.507744558083946
0 , 3301.33 , 2589 , -1.4351671934220174 , 4763.56334702169 , 3301.2301746824364 , 1.1125433737199137 , 110.18722567245737
0 , 2144.27 , 2589 , 10.891004450260375 , -23295.95613824962 , 2143.835996314815 , 1.114711719514409 , 412.8997416350518
0 , 1417.0 , 2589 , 1.9981467746777068 , -2798.0873573950607 , 1419.8508225015084 , 0.8889176772698313 , 124.31095752267994
0 , 3301.33 , 475 , -7.668155053635937 , 25487.24594716477 , 3301.208406629781 , 1.7952783378862136 , 936.2604324687125
0 , 2144.27 , 475 , 21.017726014820116 , -44337.91436230095 , 2143.85803375122 , 1.1956178727781364 , 3247.587352171842
5 , 1417.0 , 475 , -92.08879668929372 , 131741.92141585288 , 1418.0010028360257 , 2.0384098209636643 , -2264.942329338492
0 , 3301.33 , 7829 , -2.9180643279560314 , 9660.493143927695 , 3301.098413750624 , 1.541063064327785 , 713.1550980206866
0 , 2144.27 , 7829 , 32.52059562110439 , -69512.53226982756 , 2143.8023350400726 , 1.2271495857214607 , 2406.0869942536365
0 , 1417.0 , 7829 , 0.16984085352281578 , -223.76958745653124 , 1417.6183687346493 , 1.1272556399588904 , 49.58025515124494
0 , 3301.33 , 894 , -1.1905361994823656 , 3975.8976320575744 , 3301.1913343705805 , 1.5137248930116636 , 993.8432263908151
0 , 2144.27 , 894 , -35.477768963675906 , 76059.9257313819 , 2143.8961153390073 , 1.3986816836562694 , 3539.839356385874
69 , 1417.0 , 894 , -2.723502470710717 , 4024.463156998156 , 1416.4984554210935 , 0.14646659632382272 , -110.12802530943219
