Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
3 , -2788.224024823521 , 1630.4 , 1016.9 , -102.12733111015346 , 167280.52245417424 , 1627.127306670754 , 1.3556887626548066 , -829.2326230386078
0 , 33909.209840020194 , 869.47 , 1016.9 , -12.72212527157488 , 11832.759157714725 , 869.2468436746893 , 1.1148227127374875 , 12134.502780347106
0 , 36865.258386362664 , 628.71 , 1016.9 , 51.516854692539134 , -31577.898048611667 , 628.5973060845868 , 1.0121177047142667 , 14531.028230506838
0 , 2468.4487518305905 , 605.8 , 1016.9 , 50.02655517934031 , -29746.520007695974 , 605.7209807801207 , 1.0822016327275181 , 909.9682278827403
2 , 420.72161620796135 , 556.8 , 1016.9 , 2.799130101036234 , -696.2924119343196 , 556.1786600820727 , 0.5133324139277282 , 326.9687174046478
0 , 3167.861018196875 , 202.1 , 1016.9 , 32.318901902019604 , -4799.739860340133 , 202.0761844295609 , 0.894941783436628 , 1412.1518539129488
0 , 7052.688573583337 , 1630.4 , 1183.1 , 11.275554889815334 , -17931.179048250473 , 1630.4616447053565 , 1.1990720668966774 , 2346.4988201810497
0 , 102318.81536350571 , 869.47 , 1183.1 , -0.05563798851323918 , 1880.0645982679926 , 869.2399564262861 , 1.0675100351241174 , 38237.86351576972
0 , 110610.71203500731 , 628.71 , 1183.1 , 19.767720879666157 , -10150.754926316009 , 628.6287329730877 , 0.9805318203695788 , 45003.425415919206
0 , 6416.7062290930935 , 605.8 , 1183.1 , 6.983110208146038 , -2279.723916800599 , 605.9030670410317 , 0.9992707095089746 , 2561.7641191609564
0 , 933.9239072779432 , 556.8 , 1183.1 , 2.262499800728303 , 908.4232989537929 , 556.2405796648875 , 0.8752914245964486 , 425.6659243195593
-3 , 15408.798752129966 , 202.1 , 1183.1 , 14.191282304536909 , 1489.0748423301634 , 201.3657336594148 , 1.8788483167259398 , 3279.519493732869
182 , 348.6012331896028 , 1630.4 , 1374.8 , -17.57487550425729 , 28778.717140450626 , 1632.052169490585 , -0.25352520872156714 , 548.5520419081745
0 , 6036.062297563153 , 869.47 , 1374.8 , 10.323977461318398 , -8682.708267756256 , 869.1421739468016 , 0.9739431784384402 , 2472.465040528809
0 , 2647.1959813051685 , 628.71 , 1374.8 , -21.99886058703203 , 14135.518121300718 , 628.8793595214141 , 0.940133565484291 , 1123.3280751978084
220 , 384.430944311479 , 605.8 , 1374.8 , 8.25433740178703 , -4686.072373151332 , 607.0699429933879 , 0.23892635468602808 , 641.895523756828
-6 , 24536.49683529082 , 556.8 , 1374.8 , -143.10452622273993 , 77794.78255855142 , 562.4243642510611 , 9.420038396168229 , 2675.1526630962553
-10996 , 0 , 202.1 , 1374.8 , 0 , 0 , 0 , 0 , 0
0 , 1450.0306674691337 , 1630.4 , 1428 , 14.071464166766692 , -22412.365175750238 , 1630.212154391529 , 1.4161817421632925 , 408.4888952420486
-11 , 13972.412106075799 , 869.47 , 1428 , 24.278980697365505 , -18300.382872275048 , 870.2161649331973 , 2.336646976332302 , 2437.5184445358204
0 , 7088.72389605716 , 628.71 , 1428 , -14.154086740506063 , 11294.289457588815 , 628.576166493686 , 0.9464845797821718 , 2987.8898724837045
-347 , -617.9009817854021 , 605.8 , 1428 , -5.520260801489509 , 5710.54561262866 , 607.9977761943552 , 0.25118274894922993 , -981.3843815586922
2 , -262169.26524325897 , 556.8 , 1428 , 814.8125927466358 , -428719.2055944807 , 579.4748468270049 , 24.82160271204691 , -34204.968728343796
0 , 22555.945187430956 , 202.1 , 1428 , 343.2618226481678 , -62561.19195342759 , 202.1936809891062 , 1.0339086057006248 , 8703.400143360308
0 , 676.5273517833718 , 1630.4 , 1481.7 , 1.8661234446557096 , -3017.200163014978 , 1630.612900175258 , 1.0165515729592427 , 265.5009222789104
0 , 10825.022998642431 , 869.47 , 1481.7 , 1.819635037370751 , -1420.3897833078877 , 869.2755926270089 , 1.0578489379174962 , 4082.3971619974996
0 , 12191.896796727686 , 628.71 , 1481.7 , 9.623957017897759 , -5942.753132652739 , 628.5801621916729 , 1.0391278424729353 , 4680.717191378118
-2 , 2874.987542643632 , 605.8 , 1481.7 , 16.369834431188586 , -9901.407992638875 , 604.5247592302778 , 2.6061954323956162 , 450.6760331360389
