Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
-4718 , 0 , 686.9 , 1194.1 , 0 , 0 , 0 , 0 , 0
0 , 783.266112535786 , 722.6 , 1194.1 , 2.469527202975642 , -1620.0256167285686 , 721.5053420985687 , 1.6338173994730003 , 191.335100250773
0 , 406.40183219796864 , 1091.1 , 1194.1 , -0.18269798016443514 , 295.7098521052307 , 1091.1719166798493 , 0.6832930056751008 , 237.27869647398768
0 , 688.6710628948201 , 1742.11 , 1194.1 , 9.346159556645793 , -16288.857563564557 , 1741.1966377895496 , 1.0873433368708438 , 252.6711083533183
-1 , 1369.0945974965612 , 2115.5 , 1194.1 , -12.26744428368279 , 25918.3753732129 , 2116.6490455362323 , 2.7685841245416922 , 210.07333376622054
0 , 1033.0777488553483 , 3242.0 , 1194.1 , -6.212792990378818 , 20189.243377352406 , 3242.13472547386 , 1.1775823129342433 , 349.9870522305733
-678 , 0 , 686.9 , 1335 , 0 , 0 , 0 , 0 , 0
0 , 635.8776720461055 , 722.6 , 1335 , 19.815999613558244 , -14290.867112626967 , 719.5721738058701 , 0.9867058460736198 , 257.13419919697503
0 , 1173.6571924271534 , 1091.1 , 1335 , 8.65936510571802 , -9445.949044100427 , 1091.2730176747662 , 1.9940613300604104 , 235.48316653680848
0 , 734.4887056376131 , 1742.11 , 1335 , 3.8774756584829597 , -6751.159061041298 , 1742.0043406350765 , 1.346433485096903 , 217.627567200288
148 , 340.82439225654974 , 2115.5 , 1335 , 1.2424796441416706 , -2608.377815043474 , 2114.9275004419696 , 0.26718345743444727 , 508.898498315894
0 , 1176.3097521658383 , 3242.0 , 1335 , -3.4022922104204305 , 11045.504297856372 , 3242.0578054307057 , 1.6900144959987495 , 277.78565914328567
0 , 890.1247534906526 , 686.9 , 1376.3 , 6.505298163266502 , -4246.228290579972 , 686.7350132829968 , 0.824039137099445 , 430.93632697942286
0 , 496.43963008926477 , 722.6 , 1376.3 , 9.200475490870502 , -6460.113262936068 , 722.7923107962632 , 0.8578574821118169 , 230.86673761720525
0 , 1437.2015177977278 , 1091.1 , 1376.3 , 6.206424027026925 , -6649.142073522369 , 1091.0226002431407 , 1.026910418850987 , 558.3354140245813
0 , 1573.8886112795658 , 1742.11 , 1376.3 , 0.2983257568155273 , -483.5909280753496 , 1741.955421274355 , 1.2363334686128227 , 507.86580087978757
0 , 1379.3925128512326 , 2115.5 , 1376.3 , -4.101985160070598 , 8675.912014845599 , 2115.3532734409473 , 1.5468470105960472 , 355.80832657996774
0 , 3336.4739420947194 , 3242.0 , 1376.3 , -4.904609052253998 , 15920.426012694987 , 3241.8301040481488 , 1.7443809190548323 , 763.527894336467
-873 , 0 , 686.9 , 1691.6 , 0 , 0 , 0 , 0 , 0
0 , 356.2901659501559 , 722.6 , 1691.6 , -18.01740259483572 , 13062.31164853263 , 725.3461165001994 , 0.9125132826560973 , 156.0502532444469
0 , 171.45975356897313 , 1091.1 , 1691.6 , -5.532885141054794 , 6064.435328883634 , 1092.6232542830396 , -0.5357628157141298 , 127.67318499828806
246 , 430.34734254258586 , 1742.11 , 1691.6 , -4.398251164104631 , 7688.203530865588 , 1742.0036420118104 , 0.24916996749638126 , 689.0226455606831
0 , 615.7399137333776 , 2115.5 , 1691.6 , 7.062864853819507 , -14968.652752879263 , 2112.3259844579866 , 4.543535924914524 , 73.08026597438909
0 , 784.9621811153959 , 3242.0 , 1691.6 , 0.6262654600114347 , -2030.1238875029653 , 3241.768152434564 , 2.109966148827908 , 149.1179693947748
0 , 498.7713595740749 , 686.9 , 1812 , -13.123880836352045 , 9244.39029896128 , 685.5982201671393 , -1.105686895910858 , 179.96145749761592
-4605 , 0 , 722.6 , 1812 , 0 , 0 , 0 , 0 , 0
0 , 1076.206544093562 , 1091.1 , 1812 , -6.633107250931166 , 7399.702838924809 , 1091.3913753920822 , 1.1328340624257807 , 379.0003048633931
0 , 873.4503956385001 , 1742.11 , 1812 , 1.372931836109664 , -2329.796733343943 , 1742.0841959097613 , 1.4534708149040163 , 239.7498617437387
0 , 484.2520488096674 , 2115.5 , 1812 , -0.017696833418636874 , 73.37998201269976 , 2115.5941168570935 , 1.1495751136249939 , 168.05240781891132
0 , 1533.2609567210106 , 3242.0 , 1812 , 0.80619853434061 , -2612.278548987668 , 3241.84780188784 , 1.612312981401544 , 379.46222993999197
0 , 1241.7618238523946 , 686.9 , 2273.95 , -0.4704538575567283 , 332.0291687474679 , 687.71081569211 , 1.6603012725392245 , 299.8416502352296
0 , 832.967068383198 , 722.6 , 2273.95 , -7.724069716764852 , 5603.713746336218 , 722.6174717406525 , 1.3391591796012583 , 248.1524325616532
0 , 847.5072508281919 , 1091.1 , 2273.95 , -5.584383804732398 , 6131.153771196831 , 1091.3349443530967 , 1.16398725149362 , 290.4728340940869
