Integral Diff, TRANSITION,GATE, m, q, mean, sigma, amplitude
-1 , 3201.26 , 2491.7 , 2.108254242652291 , -6713.9489363503735 , 3201.4022042693277 , 0.5229752010919549 , 108.25337651529911
36 , 1701.9 , 2491.7 , -4.002599107633004 , 6882.072248297431 , 1702.4982088112308 , 0.12924106954494238 , -54.65251613042386
-2 , 1314.1 , 2491.7 , -2.81125626528104 , 3747.449147599887 , 1318.700722652023 , 0.9202616108060098 , 91.75252363253506
0 , 1050.6 , 2491.7 , -0.6808183339554208 , 878.4125588683149 , 1050.7154478678224 , 0.9721850249558806 , 172.22398553374998
-3 , 682.34 , 2491.7 , -13.745988057085256 , 9364.020714696775 , 683.379748672574 , 4.586623224470105 , 352.84191342837795
0 , 646.5 , 2491.7 , 18.416127781076455 , -11539.17672897086 , 644.2831770735495 , 1.2962479283632002 , -141.37733592293057
0 , 3201.26 , 667.9 , 7.568655299903657 , -24012.022099853377 , 3201.11149819955 , 1.6621733420847313 , 364.2711354392282
177 , 1701.9 , 667.9 , 11.44753570387363 , -19149.318721536412 , 1701.8885555711704 , 0.23698648259695998 , 596.618682876074
27 , 1314.1 , 667.9 , -1359.17994566018 , 1792698.8695262088 , 1312.9213655192002 , -2.155166081951641 , -7860.454270027646
34 , 1050.6 , 667.9 , 3367.1061403186177 , -3485103.2616984597 , 1061.6441159800042 , -13.029517204485904 , -74118.72431346266
-13107 , 682.34 , 667.9 , 0 , 0 , 0 , 0 , 0
0 , 646.5 , 667.9 , 99.608642041472 , -62537.69002469337 , 648.3214408883194 , -0.7768024850859969 , -627.1488254755877
0 , 3201.26 , 6772.3 , -6.370549902564749 , 20438.99873258694 , 3201.4625313398196 , 1.5679849774550703 , 1634.3048851519663
0 , 1701.9 , 6772.3 , 1.2861216561086877 , -2157.8923143313714 , 1701.614630887361 , 1.2727279164805683 , 460.17306151296646
0 , 1314.1 , 6772.3 , -2.30779498637093 , 3072.074562704294 , 1314.123832881747 , 1.1013754265300175 , 411.99704456601455
0 , 1050.6 , 6772.3 , -4.733029973857516 , 5077.379129452054 , 1050.6084321144933 , 1.1136342504656622 , 4050.5457616923823
0 , 682.34 , 6772.3 , 4.710854126406365 , -3076.6029546033196 , 682.2382119960304 , 0.9871572825286137 , 864.6837825050959
0 , 646.5 , 6772.3 , 49.6581641821297 , -31696.870554465197 , 646.469410632687 , 0.7130240156459163 , 756.5876262709882
0 , 3201.26 , 738 , -10.638000013567169 , 34070.88236881052 , 3201.5903236170216 , 1.5898069810664457 , 1549.5452717608582
0 , 1701.9 , 738 , -8.64743078269784 , 14711.481514486064 , 1701.4185765692155 , 1.193672410098454 , 505.69289162322514
0 , 1314.1 , 738 , -16.709409539287023 , 21972.88892142054 , 1314.262619034138 , 1.139495888116891 , 436.8609504285687
0 , 1050.6 , 738 , 5.609636884838185 , -5988.13422703356 , 1050.7780222610152 , 1.0334490534762375 , 3894.3422019691848
0 , 682.34 , 738 , -53.096712972519285 , 36317.4870840848 , 681.7819369361123 , 0.996164483271234 , 601.7803360541186
9 , 646.5 , 738 , 53.490986227557926 , -34279.315075588944 , 646.7955461023546 , 0.47818145828719794 , 1332.8130620761433
