Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 2.6846295386627713e-22 , 2814.2 , 1753.1 , -0.7529138615675952 , 2150.4218281178582 , 3064.7288495751277 , 23.031340601077957 , 413.22826478819377
1 , -236.93514148362902 , 2052.1 , 1753.1 , -10.142356373765292 , 20840.827891347064 , 2047.6913091405652 , 1.1619209637615282 , -87.7335947147494
85 , 181.51318836196816 , 1788.5 , 1753.1 , -0.41090160330297015 , 761.5765876646763 , 1788.8775167377944 , 0.23709920580332766 , 305.4134451556204
-373 , 0 , 1420.2 , 1753.1 , 0 , 0 , 0 , 0 , 0
-286 , 0 , 1384.4 , 1753.1 , 0 , 0 , 0 , 0 , 0
0 , 1358.8840795722726 , 1183.1 , 1753.1 , 1.6087228387041892 , -1826.5817887476715 , 1183.5948135746219 , 0.912254150924951 , 594.2601782653315
-542 , 0 , 1173.9 , 1753.1 , 0 , 0 , 0 , 0 , 0
-2 , 54487.68765900338 , 900.8 , 1753.1 , 285.96887158045024 , -261817.39899613927 , 887.2891381604833 , 13.793589397378744 , 6978.377270977677
-2 , 203913.23542444065 , 738.0 , 1753.1 , 409.50878236726993 , -319118.95329236146 , 708.8290083347347 , 34.6734380771708 , 24243.564435667286
0 , 226.9372620301329 , 697.6 , 1753.1 , -4.5368427785421295 , 3240.6832944465036 , 699.2487637365707 , -1.0431035291849329 , 86.8077654917207
0 , -3.3364672034390267e-10 , 532.1 , 1753.1 , -27.466222443409617 , 14700.085823211875 , 482.93985198558966 , 6.056747320298512 , -37.72602956951699
514 , 1066.3674066488022 , 2814.2 , 476.8 , 2.7886513732748934 , -7610.725059802169 , 2816.8712109311505 , 0.23103923824106343 , 1841.3281146224572
-5241 , 0 , 2052.1 , 476.8 , 0 , 0 , 0 , 0 , 0
0 , 1324.8787593334857 , 1788.5 , 476.8 , -20.326568692992904 , 36768.96125109896 , 1788.907019995399 , 1.5307512386526154 , 345.4407508542303
5 , -10614.247467785583 , 1420.2 , 476.8 , -107.76676658218858 , 154095.4726489504 , 1418.3677389695297 , 1.7088536071013352 , -2491.161229117194
6 , -9568.977794255474 , 1384.4 , 476.8 , 21.771402700896804 , -28899.503931481457 , 1383.7333525289446 , 2.3912696659281076 , -1616.8555716071223
0 , 6726.891884241309 , 1183.1 , 476.8 , 45.827383826025475 , -53584.397454880964 , 1183.2060689519838 , 1.1793091933702289 , 2275.605920591257
-6 , 4888.915064208658 , 1173.9 , 476.8 , -63.002810258339444 , 74260.26438746696 , 1175.3711002835396 , 1.753500053502 , 1134.1181678857827
-27692 , 0 , 900.8 , 476.8 , 0 , 0 , 0 , 0 , 0
-21517 , 0 , 738.0 , 476.8 , 0 , 0 , 0 , 0 , 0
-71 , 1287409.1026218126 , 697.6 , 476.8 , 7530.825625504526 , -5355383.726991837 , 685.3032369485173 , 12.93817979001872 , 162578.22795595453
14 , -26525.652538079343 , 532.1 , 476.8 , -339.748856201777 , 184284.20551875373 , 533.3894690622996 , 1.8701857401814157 , -5697.59412670061
