Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
-2 , 411079.7013013943 , 111.9 , 5789.5 , 1382.55415515169 , -187169.7184775173 , 88.02992823269223 , 23.885853957993596 , 54441.25718627017
0 , 1020.1459308374581 , 1330.9 , 5789.5 , 1.2163673929204408 , -1583.6420464677483 , 1330.9161112914117 , 1.1286734545573878 , 360.5832117214597
0 , 559.9607336335541 , 1419.3 , 5789.5 , 1.4305049633902918 , -1975.0499899807987 , 1419.3430633251314 , 0.8360544628562817 , 267.1979182424535
0 , 1773.9914378349713 , 1428.0 , 5789.5 , -4.375356717434777 , 6272.870950968222 , 1428.151932303659 , 1.3079118257214553 , 541.109753118165
0 , 1401.824297999924 , 1984.2 , 5789.5 , -3.2742891929622835 , 6543.176563578783 , 1984.211432475113 , 1.1580078682365873 , 482.9390038267707
0 , 245.23604080430943 , 2033.8 , 5789.5 , 1.3444012082678856 , -2702.2150789631114 , 2033.901515099109 , 1.005640526374891 , 97.28629889220923
0 , 225.68786735326336 , 2056.9 , 5789.5 , -3.7224909608334666 , 7710.3006701483055 , 2056.6778775715657 , 0.7902156437016129 , 113.93906610077521
0 , 1581.4339454117112 , 2297.3 , 5789.5 , 1.1311835346537917 , -2567.476378041586 , 2297.3099195455247 , 1.3212701303307528 , 477.50013155709206
0 , 1460.483283355403 , 2685.3 , 5789.5 , -2.090528288255323 , 5625.3867391371705 , 2685.462787778758 , 1.4606162036043884 , 398.9378292868064
0 , 911.4625326799696 , 3058.7 , 5789.5 , -2.7255765314653715 , 8358.659792777573 , 3058.9018330805516 , 1.4381757253134781 , 252.88471454091305
0 , 1127.452416720775 , 4185.6 , 5789.5 , -2.0398560759220756 , 8553.558389307127 , 4184.905540199393 , 1.7055230261842826 , 263.8417029401446
