Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 929.2064312216031 , 598.9 , 5135.8 , -2.896752612466929 , 1943.6573572952675 , 598.8938805005145 , 0.9679327429454465 , 382.98090430922105
0 , 1588.338300746168 , 1064.1 , 5135.8 , -0.7480402096467681 , 916.1364320462998 , 1064.0954779066785 , 1.233387538252373 , 513.7526241612682
0 , 2791.4075523460738 , 1983.3 , 5135.8 , -1.675735465850287 , 3362.5326791295215 , 1983.3572016700468 , 1.2056134997671126 , 923.6891950371527
0 , 705.7400439009932 , 2071.6 , 5135.8 , -0.3904365460158989 , 834.4106593381507 , 2071.7318363851787 , 1.2993159843034838 , 216.6960522736455
0 , 1241.5353096693775 , 2282.2 , 5135.8 , -0.27401022304118655 , 677.0630033506824 , 2282.302234215623 , 1.4819997231395092 , 334.23492262080737
0 , 3483.2946022384094 , 2637.3 , 5135.8 , -3.464593082286861 , 9169.843818323452 , 2637.3913338273546 , 1.4764236756782618 , 941.291413922009
0 , 403.14559482664646 , 2688.8 , 5135.8 , 2.616174946294883 , -7011.373485023645 , 2687.0751380677852 , 2.5531784765573846 , 64.72480929674644
0 , 853.1136209743786 , 2709.5 , 5135.8 , -2.4562263404513645 , 6652.00890593056 , 2709.6276141772214 , 1.5828689619250267 , 215.09368903557245
0 , 2578.5534421802868 , 2950.5 , 5135.8 , 10.202531118803481 , -29989.23038360264 , 2950.602938466136 , 1.5691698169336818 , 655.7653329929477
0 , 2753.1755573643322 , 3712.0 , 5135.8 , 10.319886903461832 , -38235.26521875232 , 3711.4624873762937 , 1.866563878872163 , 589.5850227356409
