Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 8713.068069872712 , 2150.805 , 1007.7 , 3.029581152306123 , -6432.81843195937 , 2150.4944480120957 , 1.3393521224785971 , 2595.3458617919887
0 , 4179.671815913323 , 1024.738 , 1007.7 , -4.524039896611315 , 4871.518352001814 , 1024.7931854555534 , 1.1852373253258024 , 1406.855063253969
0 , 5810.7582731885905 , 651.353 , 1007.7 , 12.456683367998064 , -7794.697398425093 , 650.9435003584776 , 1.0470883206137398 , 2213.907972364705
0 , -1711.0991070196035 , 263.53 , 1007.7 , -52.80216957557965 , 14623.03022264984 , 264.47882925934954 , -1.2979239977242636 , -526.0699510609079
0 , 65795.1530678432 , 2150.805 , 1050.6 , -21.18531208819723 , 45968.5857941703 , 2150.5120211918656 , 1.3181951257356548 , 19912.75033130983
0 , 30894.273302688274 , 1024.738 , 1050.6 , -4.75520635222777 , 5457.682846073551 , 1024.7505848789438 , 1.0703325209498498 , 11515.14821444549
0 , 19728.416816480978 , 651.353 , 1050.6 , -13.111307155269822 , 9346.217901658752 , 651.1935363537465 , 0.9631812210662903 , 8171.3590634382945
0 , 1540.3169130656208 , 263.53 , 1050.6 , -67.28415815079319 , 19417.24884756953 , 263.62382258125757 , 0.9879306362578227 , 622.0047597407656
0 , 14120.734369761862 , 2150.805 , 1091.1 , -10.311806108256903 , 22306.44025082516 , 2150.546299288068 , 1.310791054617618 , 4297.747542925944
0 , 6077.619250631718 , 1024.738 , 1091.1 , -6.797779707632259 , 7259.749762809072 , 1024.8345923567729 , 1.0131959886519966 , 2393.04115519625
0 , 4988.384304886097 , 651.353 , 1091.1 , 35.41355746438008 , -22774.13293242421 , 651.0622670029078 , 0.9922850392392736 , 2005.5501540147511
0 , 545.7945346075612 , 263.53 , 1091.1 , -39.91862577360672 , 11170.49084785025 , 263.6576265973858 , 0.8006316201066681 , 271.96092535129236
-51 , 28.106926676516203 , 2150.805 , 1101.3 , -1.8693273256814145 , 4057.0478073653558 , 2149.5069248365435 , -0.13986671396710637 , 80.16947782187795
-2 , 4252.949469807823 , 1024.738 , 1101.3 , -4.994659963042991 , 4842.948794461497 , 1026.0184075345546 , 7.186102191064903 , 408.49856512730486
0 , 445.3811614827765 , 651.353 , 1101.3 , -4.65257695532158 , 3016.12544151873 , 649.8484644937371 , -1.4017021927429794 , 126.79554268075846
-6 , 3234.8296509782845 , 263.53 , 1101.3 , 65.93172273043035 , -17394.380965595086 , 259.3329812528205 , 2.4281757881988995 , 639.0677068348928
0 , 4924.345550340312 , 2150.805 , 1244.75 , -0.05650745021409505 , 166.0169915868212 , 2150.4639211796043 , 1.2692596080899172 , 1547.7863289022182
0 , 2276.735877916958 , 1024.738 , 1244.75 , 13.151949387930916 , -13375.490749178514 , 1024.6635000200092 , 0.8515086349844052 , 1066.6787932122593
0 , 2623.775202215827 , 651.353 , 1244.75 , 45.39419824190569 , -29681.659891984207 , 650.9537432372969 , 1.1023433497674673 , 949.5543461934892
30 , -11245.796512884954 , 263.53 , 1244.75 , -85.59558912457024 , 22992.530222569378 , 259.6299410885867 , 1.346916367704125 , -3417.8194579257656
0 , 10028.217155502925 , 2150.805 , 1276 , -7.380346891403448 , 15942.806593851172 , 2150.521097369596 , 1.3117223202155692 , 3049.9902358143804
0 , 5187.457469637345 , 1024.738 , 1276 , -8.06458072826723 , 8394.966481159903 , 1024.7358274739227 , 1.1996827559882135 , 1725.046026903283
0 , 3206.2778633371895 , 651.353 , 1276 , -26.37087353777109 , 17406.519691521677 , 651.095877328563 , 0.9532997561654324 , 1341.781317583909
-15 , 14851.93163287341 , 263.53 , 1276 , 23.512853110658735 , -6615.667069596947 , 262.6784186517541 , 4.723821781669189 , 1577.879682141298
0 , 2169.0189013512863 , 2150.805 , 1342.8 , -5.05658381825841 , 10932.570085783726 , 2150.7294135321113 , 1.1546849870328912 , 749.3953111906866
0 , 1034.0833928440807 , 1024.738 , 1342.8 , 2.5411868444249452 , -2554.932484404277 , 1024.3811398546302 , 1.2811315665744687 , 322.01384404991916
0 , 3187.8353656289387 , 651.353 , 1342.8 , 21.4392854848265 , -13929.295066644021 , 650.5715348410213 , 1.266981237654014 , 1003.7792857933007
