# EGG_ProjY_E1575.0(4.0)_B1567.0(1.0)
# X axis : Energy (keV) [Y axis]
# Y axis : Counts/1 keV
# N Bins : 12000
# X Min : 0
# X Max : 12000
# X value at the center of the bins
0.5 0
1.5 0
2.5 0
3.5 0
4.5 0
5.5 26
6.5 14
7.5 -22
8.5 10
9.5 -48
10.5 27
11.5 8
12.5 67
13.5 15
14.5 70
15.5 29
16.5 96
17.5 97
18.5 163
19.5 108
20.5 23
21.5 148
22.5 51
23.5 188
24.5 197
25.5 158
26.5 190
27.5 119
28.5 43
29.5 267
30.5 297
31.5 368
32.5 199
33.5 240
34.5 438
35.5 607
36.5 436
37.5 693
38.5 627
39.5 417
40.5 509
41.5 476
42.5 656
43.5 664
44.5 382
45.5 483
46.5 462
47.5 507
48.5 588
49.5 582
50.5 624
51.5 383
52.5 498
53.5 702
54.5 582
55.5 384
56.5 664
57.5 601
58.5 1008
59.5 1002
60.5 804
61.5 938
62.5 772
63.5 735
64.5 441
65.5 947
66.5 512
67.5 404
68.5 905
69.5 1061
70.5 767
71.5 471
72.5 929
73.5 706
74.5 1220
75.5 1452
76.5 1362
77.5 1716
78.5 1149
79.5 780
80.5 638
81.5 494
82.5 744
83.5 775
84.5 538
85.5 980
86.5 985
87.5 922
88.5 1059
89.5 573
90.5 797
91.5 756
92.5 758
93.5 683
94.5 671
95.5 676
96.5 765
97.5 1025
98.5 570
99.5 856
100.5 917
101.5 460
102.5 718
103.5 732
104.5 842
105.5 677
106.5 760
107.5 472
108.5 642
109.5 800
110.5 652
111.5 782
112.5 706
113.5 314
114.5 694
115.5 950
116.5 779
117.5 293
118.5 751
119.5 856
120.5 563
121.5 1139
122.5 775
123.5 943
124.5 1059
125.5 1150
126.5 807
127.5 749
128.5 994
129.5 1043
130.5 698
131.5 1078
132.5 827
133.5 1141
134.5 1315
135.5 1463
136.5 1299
137.5 1123
138.5 1497
139.5 954
140.5 1438
141.5 1016
142.5 465
143.5 306
144.5 569
145.5 560
146.5 486
147.5 1086
148.5 1203
149.5 1472
150.5 1362
151.5 1240
152.5 1531
153.5 1340
154.5 1315
155.5 918
156.5 595
157.5 317
158.5 -586
159.5 72
160.5 428
161.5 730
162.5 880
163.5 1350
164.5 1233
165.5 948
166.5 1254
167.5 1083
168.5 1305
169.5 1091
170.5 1185
171.5 554
172.5 1032
173.5 1003
174.5 694
175.5 215
176.5 651
177.5 1187
178.5 375
179.5 787
180.5 1110
181.5 839
182.5 1228
183.5 737
184.5 1183
185.5 813
186.5 950
187.5 999
188.5 664
189.5 1095
190.5 956
191.5 1510
192.5 1227
193.5 1109
194.5 969
195.5 1146
196.5 1065
197.5 828
198.5 980
199.5 1613
200.5 1890
201.5 2047
202.5 1947
203.5 1644
204.5 1825
205.5 1159
206.5 1153
207.5 1490
208.5 1123
209.5 601
210.5 -181
211.5 -384
212.5 -431
213.5 559
214.5 867
215.5 1023
216.5 1072
217.5 1482
218.5 997
219.5 748
220.5 660
221.5 818
222.5 776
223.5 584
224.5 588
225.5 1221
226.5 846
227.5 1147
228.5 1180
229.5 1377
230.5 1409
231.5 1858
232.5 1684
233.5 1680
234.5 1604
235.5 1506
236.5 1527
237.5 1006
238.5 887
239.5 1161
240.5 276
241.5 181
242.5 605
243.5 627
244.5 1045
245.5 1167
246.5 1099
247.5 1186
248.5 837
249.5 1238
