Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 157.6859619074815 , 2554.9 , 1218.8 , -0.7279204562920286 , 1870.0073236617172 , 2555.68334046874 , 1.400400074028539 , 44.96732226245071
0 , 4602.778648135741 , 1428.67 , 1218.8 , -2.367512647559386 , 3439.9095543758813 , 1428.6284403925865 , 1.150530769201237 , 1595.998863245094
-6 , 5695.109979178026 , 667.3 , 1218.8 , 19.689091374145317 , -13308.473678735581 , 667.4555622513001 , 3.024744611792144 , 790.5206456984196
0 , 16198.505327051531 , 404.26 , 1218.8 , -12.164083512710668 , 5207.539384817168 , 404.07591513042735 , 0.9307794225550765 , 6942.857242564875
-56 , -106.09923815557244 , 2554.9 , 1384.4 , 1.3720814752722386 , -3470.097259941227 , 2555.933226104618 , 0.2484418489992181 , -170.37174771136822
0 , 461.6643795670619 , 1428.67 , 1384.4 , 8.353428361326548 , -11877.625872331695 , 1427.8618491691907 , 0.7945476775437527 , 231.80162194165175
1055 , 1890.5756824156233 , 667.3 , 1384.4 , -34.29082085661773 , 23090.443834058857 , 665.0200643364301 , 0.2511205948655301 , 3003.4596502061486
0 , 4356.993629858996 , 404.26 , 1384.4 , 32.5402694435695 , -13118.35166894059 , 403.9896125567234 , 1.1008191282132178 , 1578.9960560041748
0 , -50.70351996093718 , 2554.9 , 1518.2 , -0.30755767347320484 , 817.3918210531427 , 2551.685771888802 , -0.4970083588191861 , -40.69906978155479
0 , 4274.950541530425 , 1428.67 , 1518.2 , -9.418307103313637 , 13455.901759456043 , 1428.59432798002 , 1.2243722966716315 , 1392.9318680191573
153 , 329.6586506312383 , 667.3 , 1518.2 , 1.004522196818973 , -548.6153159982032 , 667.8978809221661 , 0.24907493055847787 , 528.0128897035196
0 , 14604.009560311288 , 404.26 , 1518.2 , 11.858209318628703 , -4590.050808959411 , 404.03683436682843 , 0.913023158359791 , 6381.170974635438
0 , -138.13671391690607 , 2554.9 , 1577.4 , -2.4923584070702876 , 6444.369603296935 , 2551.7529529991775 , -0.631915678474775 , -87.20874890965744
0 , 13607.661654646377 , 1428.67 , 1577.4 , -2.966534995595294 , 4383.822355813804 , 1428.6015211965782 , 1.1745265984046487 , 4622.018184725691
0 , 452.85021445408336 , 667.3 , 1577.4 , -0.9948735945931839 , 1004.3015134219327 , 667.709463354789 , 1.0451379973952872 , 172.85864179138346
0 , 45725.099131102346 , 404.26 , 1577.4 , -5.3183755416817595 , 2714.782477204101 , 404.054806224317 , 0.9235073680080722 , 19752.603988313927
0 , 177.63505592753037 , 2554.9 , 1588.7 , 0.5892762796851647 , -1456.4810614839305 , 2554.0080683405426 , 1.021703134630008 , 69.36078807381304
0 , 35023.45590240514 , 1428.67 , 1588.7 , -15.947298007768236 , 23017.11767323327 , 1428.6168761848978 , 1.1625062629426404 , 12019.17216981963
0 , 1606.7271844584461 , 667.3 , 1588.7 , -3.2256154865522584 , 2651.3950514830813 , 668.201948294247 , 1.6257010761906998 , 394.91268337223437
0 , 120368.96560474228 , 404.26 , 1588.7 , 15.748771836213539 , -5239.916254252096 , 404.0495799833042 , 0.9129312392578681 , 52600.09469003445
1 , -136976.365268676 , 2554.9 , 1683.4 , 360.1867990213071 , -908464.1230299164 , 2577.7616941468996 , -27.324750472729505 , -16692.946040722818
0 , 6586.3590502041625 , 1428.67 , 1683.4 , 2.419410066799143 , -3409.260171619987 , 1428.5965982851387 , 1.1124460316842546 , 2361.9830464898796
-1795 , 0 , 667.3 , 1683.4 , 0 , 0 , 0 , 0 , 0
0 , 23683.187856214518 , 404.26 , 1683.4 , -36.71336417852839 , 15121.850588772159 , 404.0581320034808 , 0.8981089293822613 , 10520.132538130896
1 , 1.1979861642851803 , 2554.9 , 1836.6 , -0.19842725728824542 , 514.0123817808582 , 2555.7045900666812 , -0.016167896122197156 , 29.560267375365548
0 , 1405.7874498229519 , 1428.67 , 1836.6 , 5.328427789062716 , -7558.1024294352665 , 1428.5975711325457 , 1.2259754427693108 , 457.4569735776847
0 , 1156.8370347407179 , 667.3 , 1836.6 , -3.4565353962854717 , 2383.4184277338245 , 665.3337396456246 , -0.9277112055954133 , 497.4736664996603
0 , 4456.8794404825885 , 404.26 , 1836.6 , 18.205453133343028 , -7204.659675029512 , 403.93058404922283 , 0.9530973846419933 , 1865.5361736551133
-615 , 0 , 2554.9 , 202.1 , 0 , 0 , 0 , 0 , 0
0 , 18024.86923416835 , 1428.67 , 202.1 , 224.44431193517963 , -319861.9595546617 , 1429.3395624175753 , 1.2196853503747798 , 5896.078293151345
-10 , 30354.685692331022 , 667.3 , 202.1 , -3.6424783327177743 , 1116.3144845046659 , 667.0348434610586 , 2.080699353804022 , 5843.045296932497
0 , 53381.04567962384 , 404.26 , 202.1 , 162.01642874843236 , -65249.05232597555 , 404.0855703628292 , 0.8910086224474946 , 23900.953994781834
0 , 363.26024845761685 , 2554.9 , 2063.2 , 4.428047628323074 , -11342.207429221784 , 2552.6750816279546 , 3.0564425392694865 , 51.056694256978155
0 , 2738.83358414297 , 1428.67 , 2063.2 , 1.8970127332784474 , -2706.5870409974236 , 1428.5882905255564 , 1.1039236166088524 , 989.7759393685096
-516 , -848.5281275665001 , 667.3 , 2063.2 , 10.863050245976364 , -7239.00930175358 , 668.9707771900665 , -0.24039073274866649 , -1408.1813484467843
0 , 9934.708612668943 , 404.26 , 2063.2 , -6.149696526065273 , 2513.668393963308 , 404.050117754247 , 0.9360061954334937 , 4234.347303478399
