Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
-7 , 5406604.267251983 , 1648.1 , 496.4 , 47.81683537868752 , -528776.4791449961 , 1648.6607528923169 , -170.50192560251523 , 450646.7300274192
0 , -168813.7413527244 , 1961.0 , 496.4 , 2.900579457899464 , 8313.152638184625 , -1054.0177903371655 , 6547.733880603315 , -15641.13877597668
1 , -643.9336955416047 , 2722.4 , 496.4 , 3.77301706451614 , -10211.698444678896 , 2725.0520548872673 , 1.768839444860701 , -152.52231564049748
-1 , 1195.4450673110202 , 3848.9 , 496.4 , 17.219236094056747 , -66309.55974999741 , 3846.2856238780655 , 2.3214110137817054 , 212.42620592228755
0 , 52308.10665712366 , 1648.1 , 6125.3 , -24.035862715311055 , 39917.22598097947 , 1648.2397849526762 , 1.2289849828600563 , 16979.823653319345
0 , 2141.15817436183 , 1961.0 , 6125.3 , -2.7792895869893073 , 5585.923212680821 , 1961.0342509131685 , 1.336896915417226 , 638.9458293845868
-2 , 52305.089449201754 , 2722.4 , 6125.3 , -40.222628792203636 , 109785.05956353241 , 2722.631783322636 , 1.5114167011107575 , 13808.7822625333
-1 , 4203.943420566622 , 3848.9 , 6125.3 , -9.560782755477033 , 36795.51318595381 , 3848.5063221382907 , 2.070459285973481 , 813.9535946498357
0 , 4241.285970329359 , 1648.1 , 727.2 , -16.336326130428304 , 27077.490545332344 , 1648.2772710931304 , 1.2224585222940825 , 1384.1213555077113
-1484 , 0 , 1961.0 , 727.2 , 0 , 0 , 0 , 0 , 0
0 , 4056.480126286856 , 2722.4 , 727.2 , -0.14479534114652923 , 509.28872014163875 , 2722.6439400275103 , 1.5746988368758539 , 1028.0467917796311
0 , 114.12340206644933 , 3848.9 , 727.2 , -17.33976385804938 , 66810.69260058708 , 3848.8768841384326 , 1.3392441525742016 , 33.99800489590138
