Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 22615.52586530533 , 368.208 , 2099.3 , 5.4213584804801584 , -1202.6872175174929 , 368.3320165984923 , 0.9113395720325904 , 9900.030395177386
0 , 2361.020551598684 , 2518.991 , 2214.5 , -2.4439732298603776 , 6192.46089091063 , 2519.1716296313243 , 1.4450419659242888 , 652.094611520445
-3 , 1423.674039290219 , 1017.5 , 2214.5 , -18.4794041323388 , 18771.12598716651 , 1020.5476716723099 , 2.32856533718849 , 285.6630523687363
0 , 2182.6920242976325 , 368.208 , 2214.5 , -11.123252661349403 , 4229.799295020377 , 368.21531167060243 , 0.9568411024424206 , 910.0446584586006
0 , 4020.9531201988525 , 2518.991 , 2258.7 , -0.43321219144720063 , 1115.5236472640606 , 2519.0800398017623 , 1.3903517716164993 , 1153.989349252133
-1 , 1062.4118275412889 , 1017.5 , 2258.7 , -11.869463689704114 , 12060.373917052546 , 1019.6107641938806 , 1.592592203117944 , 270.6426045451741
0 , 3129.3155624253122 , 368.208 , 2258.7 , 4.439313007947283 , -1601.1518799462608 , 368.3923940095698 , 0.8914337368339699 , 1400.4588733667158
0 , -16806.058625270583 , 2518.991 , 2338.9 , 75.26094377535892 , -188097.6920028107 , 2534.549403801953 , -17.53190448890557 , -2191.6719296184897
0 , 183.374981831868 , 1017.5 , 2338.9 , -3.2469005308475025 , 3306.024921557346 , 1016.7470767881989 , 1.0784465923480147 , 67.83464085900994
317 , 0 , 368.208 , 2338.9 , 0 , 0 , 0 , 0 , 0
0 , 323.13753260210336 , 2518.991 , 2534.7 , 2.1664458893285343 , -5454.205664311102 , 2518.7155176197402 , 1.2486150559737568 , 103.24616823985485
-117 , -200.6306688809895 , 1017.5 , 2534.7 , 2.3479678585557275 , -2388.7029074330726 , 1016.0306795441741 , -0.2447214154611248 , -327.0660085511052
123 , 0 , 368.208 , 2534.7 , 0 , 0 , 0 , 0 , 0
0 , 386.57645967038275 , 2518.991 , 2995.4 , 0.956401527330742 , -2386.663029980412 , 2519.4042891567624 , 1.0575447287713855 , 145.8309620500185
0 , -63283.35758998447 , 1017.5 , 2995.4 , 216.98785035958997 , -215354.1748398111 , 1038.4394052162581 , 23.126168379140044 , -8117.881060386433
319 , 573.7262602882979 , 368.208 , 2995.4 , 8.999640841592209 , -3234.517893096626 , 368.9502283251786 , 0.24725666066462276 , 925.6926061783845
-2 , 4554.772933541675 , 2518.991 , 519.7 , -18.25381986946195 , 45880.80882291238 , 2519.020296820315 , 2.1778408009454586 , 844.270318703196
-1 , 373.5888959442563 , 1017.5 , 519.7 , 25.344041743176245 , -25424.01914705021 , 1020.573805167565 , 1.27305894534219 , 120.48704407231507
0 , 1529.7709139559124 , 368.208 , 519.7 , 1.5216347616927712 , -189.1332116719665 , 369.42793425930927 , 0.7524820101515696 , 811.0363956188941
0 , 10876.01707430589 , 2518.991 , 682.34 , -5.552604428346971 , 14050.937965160372 , 2519.1122618092277 , 1.419076053606812 , 3058.431307223618
-986 , -1242.6753525268534 , 1017.5 , 682.34 , 5.395469371105245 , -5182.617357844289 , 1010.910479146292 , -0.2346080684967957 , -6013.648468187602
0 , 8838.149625388016 , 368.208 , 682.34 , 35.466354896972966 , -12740.631077048327 , 368.3189367308921 , 1.0124015927238654 , 3482.7203231930253
0 , 4772.591477894712 , 2518.991 , 722.6 , -1.9168859383320112 , 4902.248652735877 , 2519.2247062507013 , 1.4698079797801455 , 1296.1508254028245
0 , 734.8269404893447 , 1017.5 , 722.6 , -3.1680444203916025 , 3392.2491690394663 , 1019.207994028532 , 0.7706174614209002 , 380.4139879929104
0 , 3462.703792882943 , 368.208 , 722.6 , 7.293171357074016 , -2350.1541730438157 , 368.25146558384915 , 0.7332057647165322 , 1884.0808596499528
-5 , 59387.83018045592 , 2518.991 , 733 , -283.3356023134978 , 708549.9945379173 , 2528.610380879138 , 13.234493459555955 , 6910.342778920431
0 , -5.921895772596035e-16 , 1017.5 , 733 , -14.25873881441961 , 14565.137374264745 , 2218.8662094289134 , 125.54351808225513 , -3797.892397460236
0 , 925.6195091029256 , 368.208 , 733 , -70.87942837941033 , 26395.431476891 , 365.5550437268832 , 0.6682851282748543 , 552.561715527929
0 , 1475.190452494514 , 2518.991 , 7454.4 , -1.344205589742792 , 3393.3674556295423 , 2519.1169849177004 , 1.5057711168102232 , 391.0720039567042
0 , 199.4779861124066 , 1017.5 , 7454.4 , 0.9819373252237 , -986.7870677721315 , 1019.8237587840154 , 1.175890183394532 , 67.91120260305446
0 , 1171.8864259423083 , 368.208 , 7454.4 , 6.979101348048339 , -2508.7581654761316 , 368.30121382649764 , 0.982595145687315 , 475.7962084129183
0 , 11631.805325255322 , 2518.991 , 876.53 , -12.319232943577589 , 31283.91394532936 , 2519.0774164745494 , 1.4098822680279637 , 3292.143613807475
0 , 1433.459349554205 , 1017.5 , 876.53 , 11.345119250278504 , -10218.483511123351 , 1019.8274179172076 , 0.7699181687751033 , 742.7780857084349
0 , 8363.591837644328 , 368.208 , 876.53 , -11.503476137443624 , 7269.977943769847 , 368.47987400855806 , 0.8260498462617545 , 4039.2119376274863
0 , 7846.0742149691805 , 2518.991 , 974.4 , -10.712490906381893 , 27071.43757406491 , 2519.064416835941 , 1.3593849491764032 , 2302.933699325403
-1 , 497.0936282969414 , 1017.5 , 974.4 , 0.18712141201403895 , 34.3898732072429 , 1019.5544967325433 , 0.5682191785592647 , 349.00558316342455
0 , 5936.2678578838995 , 368.208 , 974.4 , 22.679542672526964 , -8119.760710484995 , 368.3087498279413 , 0.9217165604235054 , 2569.3671338661934
