Integral Diff,Integral,TRANSITION,GATE,m,q,mean,sigma,amplitude
0 , 1267.4265899341715 , 545.3 , 5355.7 , -3.507321536190124 , 3477.890310998313 , 545.2690122593283 , 0.7696366894334863 , 656.9723883641258
0 , 1064.5931163244584 , 678.6 , 5355.7 , 32.57166032928237 , -20956.13766618184 , 678.6046037229278 , -0.7794427515265476 , 544.8908270623994
0 , 1867.8441625702278 , 972.6 , 5355.7 , -12.12181030799296 , 12770.610931895979 , 972.6744158172465 , 1.0112773866930835 , 736.8522933113778
0 , 6297.098783178681 , 1191.2 , 5355.7 , -6.507548387111575 , 8037.429764769191 , 1191.1534657056995 , 1.1369059852282448 , 2209.663243696629
0 , 640.467023114154 , 1209.6 , 5355.7 , 0.739255794730362 , -653.998380088076 , 1209.4070550615475 , 1.491974540565338 , 171.27257781770894
0 , 3349.477758034277 , 1376.3 , 5355.7 , -0.3275078562710261 , 708.8496732130425 , 1376.322857135902 , 1.1594643903191677 , 1152.470909374935
0 , 1758.1362434356631 , 1416.7 , 5355.7 , -1.6021482921111185 , 2520.1402978373426 , 1416.74645588793 , 1.2508679555986215 , 560.7340626411765
0 , 4073.0143365927333 , 1459.8 , 5355.7 , 2.592779136784621 , -3593.7111345549906 , 1459.835113755849 , 1.2133906237176297 , 1339.152022007634
0 , 6964.941675189445 , 1579.6 , 5355.7 , -3.0372815337506887 , 4996.641822677475 , 1579.6204590823027 , 1.2271415275044164 , 2264.3077028365506
0 , 1116.913323216037 , 1606.6 , 5355.7 , -2.1555058989921005 , 3648.155612554538 , 1606.6839903899975 , 1.2397277831684923 , 359.4240491297385
0 , 923.4844801215402 , 1852.3 , 5355.7 , 6.24310619403698 , -11313.658805345254 , 1852.2180100346877 , 1.3590205557862198 , 271.09357370478915
0 , 1668.7422166468864 , 1860.2 , 5355.7 , -2.6652310981991736 , 5235.7158967813175 , 1860.1449843631483 , 1.1311970191564442 , 588.5198670408471
0 , 2690.762895393819 , 1998.6 , 5355.7 , -0.8085193600017131 , 1825.2736583851981 , 1998.5742092359253 , 1.256173364592389 , 854.5536836039465
0 , 2292.1290574395553 , 2063.2 , 5355.7 , -3.824600511227234 , 8055.317031886878 , 2063.1866664017734 , 1.242569852862395 , 735.9174253178178
0 , 18044.31308579063 , 2099.3 , 5355.7 , -12.676699111571985 , 26839.184552619347 , 2098.918768011556 , 1.3190805901873783 , 5457.346531828305
0 , 1483.1018044274538 , 2417.3 , 5355.7 , -2.4034490013376693 , 5936.6832080171935 , 2417.35479981585 , 1.6231094753885795 , 364.6385155372917
0 , 335.15345443930255 , 2466.2 , 5355.7 , 33.96886183289525 , -83488.56977955475 , 2466.136541031298 , 0.8352138717983627 , 160.08700036399043
0 , 1565.82190133743 , 2474.9 , 5355.7 , -29.813230615054117 , 74028.41554713516 , 2474.1460998048133 , 1.3683248640463221 , 456.5294905462657
-1 , 9934.546640203102 , 2730.7 , 5355.7 , -5.935823407093268 , 16327.354289057132 , 2731.002763354322 , 1.5538474501885544 , 2552.310417695705
0 , 6146.511829385954 , 3120.5 , 5355.7 , -13.288991614088898 , 41617.35848553823 , 3118.7884301492263 , 1.5217379330617742 , 1612.7168250347263
-1 , 19395.730958864686 , 3492.9 , 5355.7 , -19.26264207492117 , 67453.73256872292 , 3492.084525409082 , 1.6591676657646022 , 4665.069515017445
0 , 4666.125376100758 , 4618.0 , 5355.7 , 104.73506791274586 , -482926.92294973833 , 4617.813947978969 , 1.5807850777843073 , 1177.7808452426448
