Integral Diff, TRANSITION,GATE, m, q, mean, sigma, amplitude
251 , 1119.7 , 1771.9 , 21380.31090057255 , -23653968.21882777 , 1129.1211646667323 , -11.174035237826253 , -408717.60273107304
-13366 , 475.2 , 1771.9 , 0 , 0 , 0 , 0 , 0
-58 , 3775.3 , 1816.3 , 0.20678174187406845 , -768.4770033304575 , 3777.984836189579 , -0.2677850370053038 , -183.55265574072834
0 , 2619.16 , 1816.3 , -4.085527045980161 , 10741.844186824319 , 2619.687358357498 , 1.342844206769104 , 460.7395718974363
19 , 1119.7 , 1816.3 , 1785.0161420205602 , -1972729.2707855292 , 1130.0176707026565 , -12.237329272996144 , -36991.484276626325
280 , 475.2 , 1816.3 , 39.077192942949026 , -18333.16666118934 , 475.032611405996 , -0.2687593532684494 , 898.0366400182804
-47 , 3775.3 , 1998.6 , -1.8383899026410035 , 7001.76211127237 , 3776.4785741055034 , 0.15077714233853992 , 77.02412719812676
0 , 2619.16 , 1998.6 , -1.0351017258709612 , 2797.6945847215816 , 2619.411527702321 , 1.5196563162271006 , 1454.0344337594838
0 , 1119.7 , 1998.6 , 74.26560829333617 , -82467.71599238832 , 1118.6264403221585 , -0.01516440364147198 , -280.5619357430818
-2 , 475.2 , 1998.6 , -8.763474672284845 , 4837.919680272201 , 475.0892992053376 , 2.449079648109773 , 600.1915802320988
-250 , 3775.3 , 2158.5 , 0 , 0 , 0 , 0 , 0
0 , 2619.16 , 2158.5 , -2.8441780449406537 , 7495.2802896542335 , 2619.4304394996648 , 1.4769569231257638 , 1362.24947038461
0 , 1119.7 , 2158.5 , 9.509933311797921 , -10534.205879580108 , 1119.477613035821 , 1.173812822303769 , 303.0224239429039
0 , 475.2 , 2158.5 , -7.67191754786595 , 3813.1483701051984 , 475.4051356756217 , 1.3983079601529762 , 436.9954351976113
0 , 3775.3 , 2896.7 , 0.47045450062965133 , -1780.2595150335924 , 3775.8057469558257 , 1.5093274540738637 , 29.48496022834536
0 , 2619.16 , 2896.7 , 0.7817712284970817 , -2030.579136115044 , 2619.3155963890545 , 1.4705161398242335 , 394.6004278934846
0 , 1119.7 , 2896.7 , 26.32071686106965 , -29291.38319357262 , 1122.3136854908216 , -1.0236196665246118 , -302.9978476299468
154 , 475.2 , 2896.7 , 0.7614041349113755 , -279.3669615741207 , 474.96377274911754 , 0.25163145730300485 , 448.60201334372266
-120 , 3775.3 , 703.4 , 6.084644276958741 , -22941.165457504576 , 3775.0757905476507 , 0.24139043847296543 , -361.02222869365687
0 , 2619.16 , 703.4 , -7.939246670266801 , 20806.32252046563 , 2620.1091869191514 , 1.6477130873025612 , 136.5967223405442
17 , 1119.7 , 703.4 , 800.6960881317738 , -888826.1030891951 , 1125.7259967232696 , -7.337778774005865 , -10758.38122615021
52 , 475.2 , 703.4 , 88.26254505193232 , -41695.27973157577 , 475.0972326222362 , 0.3856579741762044 , 621.0746592738053
12 , 3775.3 , 7354.2 , -0.06766909120153856 , 257.3412953277162 , 3775.036125638277 , 0.26396621471501125 , 39.92533068293422
0 , 2619.16 , 7354.2 , -7.379115231108211 , 19380.008190210174 , 2619.362065044089 , 1.4800099013674053 , 2300.6138270745982
0 , 1119.7 , 7354.2 , 5.166646324410391 , -5726.76478059762 , 1119.733714796098 , 1.0787209644365436 , 591.6998955221072
0 , 475.2 , 7354.2 , -3.5622422670249074 , 1828.8567299135145 , 475.121973243342 , 0.925970463407335 , 640.5008315209859
50 , 3775.3 , 874.3 , -0.8169034906588796 , 3092.7008048328303 , 3772.067138017617 , 0.27512476674155556 , 180.65787102289076
0 , 2619.16 , 874.3 , -7.466584338144685 , 19641.36912018094 , 2619.4585282125427 , 1.5509270124670422 , 1205.6537541536086
67 , 1119.7 , 874.3 , 5778.28000641837 , -6394025.008026485 , 1128.987263906818 , -10.985991750670593 , -108597.57255656793
0 , 475.2 , 874.3 , -0.8474704381452844 , 950.3893309433109 , 474.14332633703606 , 1.4464798765819264 , 843.5034723112522
